19020,10,2,
0.0743064049458386,0.0624150681405091,0.208042578356002,0.430389817024662,0.29322862646318,0.470031751230791,0.620576003199433,0.512493075101032,0.445466666666667,0.163066401445016,0,
0.0828149084477263,0.0457266890811367,0.170668243642815,0.587794067507671,0.558601274262854,0.468649386037047,0.623755790640606,0.507944223357512,0.0706766666666667,0.412679170281364,0,
0.478240704954781,0.530579369846557,0.626818450620935,0.0276167746334811,0.0272632982664098,0.556214797211808,0.468201248550695,0.416540482499222,0.855111111111111,0.516926088617265,0,
0.0592121396753801,0.0373380346514186,0.117445298639858,0.683714058415729,0.580678619054675,0.469557767030135,0.570629941010453,0.515218704965473,0.1161,0.233581722365371,0,
0.214774465092522,0.120603240477101,0.360674157303371,0.34515285827935,0.271003111572085,0.437870030957547,0.632050285826547,0.590373398847998,0.0516444444444444,0.71858167380974,0,
0.143502372735443,0.082494870934777,0.285984624482555,0.260143198090692,0.198103422729293,0.492463680246793,0.657723280611681,0.559200530297551,0.0401444444444444,0.479113390348435,0,
0.133265129503916,0.0676978102986949,0.322856298048492,0.272530969428344,0.224033190102237,0.451518201303035,0.648789775846736,0.561202626497198,0.0532444444444444,0.440651260504202,0,
0.0682226233617819,0.0536679642096559,0.1806031933767,0.466530287532674,0.321677285523781,0.471903199978938,0.617848416333246,0.52616399871729,0.00902222222222222,0.477163072470899,0,
0.278723891195189,0.181434344064716,0.654257835600237,0.0736447323559495,0.057341828419025,0.550033741248182,0.731148691196823,0.645708040297014,0.0539333333333333,0.499603866970517,0,
0.12876397989048,0.0592838030750989,0.188438793613247,0.36890555744971,0.283004889613276,0.467180683512899,0.658930785948455,0.516437383488656,0.0875,0.204274352267872,0,
0.177309040644935,0.116663416308477,0.411531638083974,0.266393908398682,0.18639798488665,0.410401983513054,0.682975121952075,0.595381102109499,0.11016,0.651073160388963,0,
0.0441739531091095,0.0642010749584604,0.147013601419278,0.585407432662803,0.434138390872722,0.467540841816073,0.57049522803854,0.489861584976838,0.127344444444444,0.326871253123746,0,
0.12533923826932,0.088578761379504,0.326079243051449,0.236617797476986,0.179582160320047,0.425412192999165,0.545758207756169,0.496644032584161,0.00424666666666667,0.358041945591796,0,
0.0875988766071475,0.048620808013043,0.163867534003548,0.518808955563132,0.356941769150985,0.42673290249844,0.543243741021328,0.51255114444568,0.465877777777778,0.081126344991001,0,
0.170280711805477,0.129128019907794,0.370520402128918,0.516876917831572,0.364646614313232,0.457061406361551,0.522545127968553,0.608499848475304,0.0921333333333333,0.751166549054136,0,
0.0763597949035067,0.0875962431059903,0.202395032525133,0.334810773951585,0.25737146243888,0.460762877425769,0.621790700244343,0.567892266848341,0.533737777777778,0.430614406779661,0,
0.0966693796634368,0.068984952141726,0.297072738024837,0.310717126946244,0.235294117647059,0.438598961938788,0.548692775490659,0.563117877918017,0.00282222222222222,0.384747543085031,0,
0.127338065163454,0.0625348113362093,0.246688350088705,0.371860438686214,0.284042080308194,0.491587240194325,0.640492298733031,0.500580563827413,0.430077777777778,0.150200372907252,0,
0.12663268600321,0.0732773751667434,0.3785925487877,0.26139334015229,0.222403319010224,0.490909511508805,0.64179259464551,0.561743656507383,0.0965111111111111,0.363156472142016,0,
0.122633213446158,0.060988680952641,0.206002365464222,0.338220252301398,0.253667209957031,0.456812654187632,0.647261800979125,0.565950573136655,0.0361222222222222,0.446152208957543,0,
0.26480909748146,0.280369916764827,0.563897102306328,0.0737583816342766,0.0632686323899837,0.388329632055851,0.708789495194711,0.689349745181865,0.184688888888889,0.57484081845373,0,
0.247853019231964,0.0851413125726455,0.419101123595506,0.254347084896011,0.24581419469551,0.386321514798141,0.683389785318742,0.484996721933647,0.0222777777777778,0.609515609017105,0,
0.26143710015505,0.0697088719176853,0.322797161442933,0.226275713149221,0.159579196918062,0.387645999135852,0.730394965102675,0.572555701852283,0.0226555555555556,0.547779146327252,0,
0.048803932178112,0.0352840683043271,0.11685393258427,0.707807705421071,0.576529856275004,0.464775627474939,0.604680047921333,0.528468366594884,0.477813333333333,0.131270352902332,0,
0.251459637731571,0.108958507227496,0.278976936723832,0.343675417661098,0.267150688990962,0.425594546732887,0.698940538606317,0.5043501457048,0.0491833333333333,0.690342527611969,0,
0.312387179498838,0.113641363278233,0.468716735659373,0.134560745539266,0.100755667506297,0.397614960284828,0.738980636764363,0.481785798260357,0.0368,0.591768525592055,0,
0.0695585090339761,0.0752069178023418,0.205854523950325,0.406750767132629,0.301674322121796,0.465521496833782,0.622912080491001,0.558959698060147,0.861532222222222,0.20838539576077,0,
0.0679704207570019,0.0737454267460274,0.21785925487877,0.471644505057393,0.32760408949474,0.452087911534822,0.614743352493681,0.503455774101954,0.298677777777778,0.126408720267768,0,
0.0584467411452484,0.0389754350929472,0.0793021880544056,0.630526196158654,0.497999703659801,0.472262971119195,0.557644171822186,0.512344531643515,0.294808888888889,0.372070476881045,0,
0.0923482881596637,0.0749998049785086,0.183796570076878,0.401750198886237,0.293524966661728,0.472609578720287,0.553359492440813,0.570876875620389,0.0169,0.218828902901685,0,
0.14004337763551,0.101293772573738,0.407480780603193,0.20570519377202,0.167432212179582,0.474308836761274,0.650404402027009,0.486617997297183,0.249677777777778,0.283885356916264,0,
