6435,36,6,
0.815384615384615,0.8,0.770114942528736,0.504132231404959,0.692307692307692,0.681818181818182,0.589473684210526,0.390625,0.6875,0.728155339805825,0.547368421052632,0.421875,0.953846153846154,0.9,0.873684210526316,0.592,0.8125,0.825242718446602,0.715789473684211,0.4375,0.692307692307692,0.737864077669903,0.568421052631579,0.40625,0.969230769230769,0.951923076923077,0.933333333333333,0.6,0.753846153846154,0.912621359223301,0.821052631578947,0.5546875,0.692307692307692,0.776699029126214,0.663157894736842,0.453125,2,
0.692307692307692,0.681818181818182,0.609195402298851,0.380165289256198,0.692307692307692,0.681818181818182,0.547368421052632,0.421875,0.625,0.728155339805825,0.547368421052632,0.390625,0.815384615384615,0.772727272727273,0.715789473684211,0.448,0.6875,0.737864077669903,0.568421052631579,0.40625,0.692307692307692,0.699029126213592,0.568421052631579,0.3828125,0.753846153846154,0.903846153846154,0.866666666666667,0.568,0.692307692307692,0.776699029126214,0.663157894736842,0.453125,0.692307692307692,0.699029126213592,0.568421052631579,0.390625,2,
0.630769230769231,0.681818181818182,0.563218390804598,0.380165289256198,0.692307692307692,0.609090909090909,0.547368421052632,0.390625,0.625,0.650485436893204,0.505263157894737,0.3671875,0.692307692307692,0.654545454545455,0.568421052631579,0.392,0.6875,0.699029126213592,0.568421052631579,0.40625,0.569230769230769,0.699029126213592,0.568421052631579,0.40625,0.692307692307692,0.692307692307692,0.6,0.4,0.692307692307692,0.699029126213592,0.568421052631579,0.390625,0.692307692307692,0.737864077669903,0.568421052631579,0.390625,2,
0.692307692307692,0.609090909090909,0.563218390804598,0.380165289256198,0.630769230769231,0.609090909090909,0.505263157894737,0.3671875,0.625,0.728155339805825,0.547368421052632,0.390625,0.692307692307692,0.654545454545455,0.568421052631579,0.416,0.5625,0.699029126213592,0.568421052631579,0.40625,0.569230769230769,0.699029126213592,0.610526315789474,0.4375,0.692307692307692,0.692307692307692,0.6,0.4,0.692307692307692,0.737864077669903,0.568421052631579,0.390625,0.615384615384615,0.776699029126214,0.621052631578947,0.453125,2,
0.630769230769231,0.609090909090909,0.517241379310345,0.355371900826446,0.630769230769231,0.681818181818182,0.547368421052632,0.390625,0.5625,0.728155339805825,0.547368421052632,0.390625,0.569230769230769,0.654545454545455,0.568421052631579,0.416,0.5625,0.699029126213592,0.610526315789474,0.4375,0.569230769230769,0.737864077669903,0.715789473684211,0.4609375,0.692307692307692,0.730769230769231,0.6,0.4,0.615384615384615,0.776699029126214,0.621052631578947,0.453125,0.615384615384615,0.776699029126214,0.621052631578947,0.453125,2,
0.569230769230769,0.681818181818182,0.609195402298851,0.413223140495868,0.569230769230769,0.681818181818182,0.589473684210526,0.453125,0.625,0.689320388349515,0.589473684210526,0.390625,0.630769230769231,0.727272727272727,0.715789473684211,0.472,0.625,0.825242718446602,0.715789473684211,0.4609375,0.630769230769231,0.776699029126214,0.663157894736842,0.4375,0.615384615384615,0.769230769230769,0.7,0.464,0.615384615384615,0.737864077669903,0.568421052631579,0.421875,0.615384615384615,0.737864077669903,0.568421052631579,0.390625,2,
0.569230769230769,0.681818181818182,0.609195402298851,0.446280991735537,0.630769230769231,0.645454545454546,0.589473684210526,0.390625,0.5625,0.650485436893204,0.547368421052632,0.3671875,0.630769230769231,0.772727272727273,0.715789473684211,0.472,0.625,0.776699029126214,0.663157894736842,0.4375,0.630769230769231,0.660194174757282,0.526315789473684,0.3828125,0.615384615384615,0.730769230769231,0.6,0.432,0.615384615384615,0.737864077669903,0.568421052631579,0.390625,0.615384615384615,0.660194174757282,0.526315789473684,0.390625,2,
0.569230769230769,0.609090909090909,0.517241379310345,0.355371900826446,0.569230769230769,0.645454545454546,0.547368421052632,0.3359375,0.5625,0.650485436893204,0.421052631578947,0.3671875,0.569230769230769,0.581818181818182,0.568421052631579,0.36,0.5625,0.660194174757282,0.526315789473684,0.3828125,0.569230769230769,0.621359223300971,0.526315789473684,0.3515625,0.553846153846154,0.615384615384615,0.511111111111111,0.336,0.615384615384615,0.58252427184466,0.452631578947368,0.328125,0.615384615384615,0.58252427184466,0.452631578947368,0.296875,3,
0.569230769230769,0.645454545454546,0.563218390804598,0.322314049586777,0.569230769230769,0.609090909090909,0.421052631578947,0.3671875,0.5625,0.601941747572815,0.463157894736842,0.3671875,0.569230769230769,0.618181818181818,0.526315789473684,0.392,0.5625,0.621359223300971,0.526315789473684,0.3515625,0.569230769230769,0.58252427184466,0.526315789473684,0.3515625,0.615384615384615,0.576923076923077,0.477777777777778,0.336,0.615384615384615,0.58252427184466,0.452631578947368,0.296875,0.553846153846154,0.58252427184466,0.484210526315789,0.328125,3,
0.507692307692308,0.609090909090909,0.425287356321839,0.322314049586777,0.507692307692308,0.563636363636364,0.463157894736842,0.3671875,0.5,0.601941747572815,0.505263157894737,0.3671875,0.569230769230769,0.545454545454545,0.431578947368421,0.36,0.5625,0.58252427184466,0.431578947368421,0.296875,0.492307692307692,0.58252427184466,0.389473684210526,0.3203125,0.553846153846154,0.615384615384615,0.511111111111111,0.336,0.553846153846154,0.58252427184466,0.452631578947368,0.296875,0.492307692307692,0.58252427184466,0.410526315789474,0.296875,3,
